Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ans.fhir.fr.eclaire.json	9369	-	0	0	0	0	0	0	8	966	0	0	0	0	0	0	0	1	0	0	207	333	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-eclaire-recruitment-period.json	1571	133	0	0	0	0	0	311	0	412	0	0	1	0	0	0	0	0	0	0	43	1669	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-eclaire-contact-type.json	1674	140	0	0	0	0	0	325	0	366	0	0	0	0	0	0	0	0	0	0	30	535	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-eclaire-condition-details.json	1559	143	0	0	0	0	0	326	0	324	0	0	0	0	0	0	0	0	0	0	30	359	0	0	0	2	0	0
fsh-generated/resources/ValueSet-eclaire-type-contact-vs.json	495	12	0	0	1	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	5	7077	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-eclaire-study-status-code-system.json	1150	14	1	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	9	77	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-eclaire-location.json	1311	48	0	0	0	0	0	1969	0	1990	0	0	0	0	0	0	0	1	0	0	341	2038	0	0	0	8	1	1
fsh-generated/resources/CodeSystem-eclaire-study-phase-source-code-system.json	1821	14	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	12	84	0	0	0	1	0	0
fsh-generated/resources/ResearchStudy-2022-500520-30-00.json	3918	21	0	0	0	0	0	0	1	64	0	0	0	0	0	0	0	0	0	0	32	55	0	0	0	0	0	0
fsh-generated/resources/ConceptMap-eclaire-study-status-concept-map.json	2770	17	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	17	59	0	0	1	1	0	0
fsh-generated/resources/StructureDefinition-eclaire-researchstudy.json	8731	804	0	0	0	0	0	3849	0	3621	0	0	1	0	0	0	0	1	0	0	544	2565	0	0	0	16	0	2
fsh-generated/resources/ValueSet-eclaire-study-phase-source-vs.json	598	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	7	91	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-eclaire-therapeutic-area.json	1551	128	0	0	0	0	0	362	0	295	0	0	0	0	0	0	0	0	0	0	30	217	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-eclaire-secondary-sponsor.json	1645	125	0	0	0	0	0	332	0	350	0	0	0	0	0	0	0	0	0	0	29	215	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-eclaire-review-date.json	1682	126	1	0	0	0	0	327	0	316	0	0	0	0	0	0	0	0	0	0	28	215	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-eclaire-label.json	3201	352	0	0	0	0	0	986	0	899	0	0	0	0	0	0	0	1	0	0	85	409	0	0	0	3	0	0
fsh-generated/resources/ConceptMap-eclaire-study-phase-concept-map.json	3290	9	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	15	36	0	0	0	0	0	1
fsh-generated/resources/ValueSet-eclaire-study-status-vs.json	501	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	86	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-eclaire-study-phase-code-system.json	680	3	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	6	59	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-eclaire-site-contact-name.json	1538	118	0	0	0	0	0	336	0	360	0	0	0	0	0	0	0	0	0	0	27	216	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-eclaire-type-contact-code-system.json	562	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	5	52	0	0	0	0	0	0
fsh-generated/resources/ValueSet-eclaire-study-phase-vs.json	608	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	97	0	0	0	1	0	0
fsh-generated/resources/CapabilityStatement-eclaire-consommateur.json	1701	5	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	9	50	0	0	0	0	0	0
